GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0400000US19,19,Iowa,1600000US1966585,1966585,Iowa - PLACE - Riceville city,Riceville city,785,389,1.11,0.01,1.10,714.2,353.9
0400000US19,19,Iowa,1550000US1966585089,1966585089,Iowa - PLACE - Riceville city - Howard County (part),Howard County (part),318,152,0.56,0.01,0.55,574.9,274.8
0400000US19,19,Iowa,1550000US1966585131,1966585131,Iowa - PLACE - Riceville city - Mitchell County (part),Mitchell County (part),467,237,0.55,0.00,0.55,855.3,434.1
0400000US19,19,Iowa,1600000US1966720,1966720,"Iowa - PLACE - Richland city, Keokuk County","Richland city, Keokuk County",584,262,0.77,0.00,0.77,760.5,341.2
0400000US19,19,Iowa,1600000US1966810,1966810,"Iowa - PLACE - Rickardsville city, Dubuque County","Rickardsville city, Dubuque County",182,74,0.90,0.00,0.90,202.2,82.2
0400000US19,19,Iowa,1600000US1966855,1966855,"Iowa - PLACE - Ricketts city, Crawford County","Ricketts city, Crawford County",145,55,0.26,0.00,0.26,567.5,215.3
0400000US19,19,Iowa,1600000US1967035,1967035,"Iowa - PLACE - Ridgeway city, Winneshiek County","Ridgeway city, Winneshiek County",315,147,1.02,0.00,1.02,309.3,144.3
0400000US19,19,Iowa,1600000US1967125,1967125,"Iowa - PLACE - Rinard city, Calhoun County","Rinard city, Calhoun County",52,32,1.00,0.00,1.00,52.0,32.0
0400000US19,19,Iowa,1600000US1967170,1967170,"Iowa - PLACE - Ringsted city, Emmet County","Ringsted city, Emmet County",422,221,1.08,0.00,1.08,391.2,204.9
0400000US19,19,Iowa,1600000US1967215,1967215,"Iowa - PLACE - Rippey city, Greene County","Rippey city, Greene County",292,129,0.84,0.00,0.84,346.9,153.3
0400000US19,19,Iowa,1600000US1967350,1967350,"Iowa - PLACE - Riverdale city, Scott County","Riverdale city, Scott County",405,186,2.19,0.36,1.84,220.7,101.4
0400000US19,19,Iowa,1600000US1967440,1967440,"Iowa - PLACE - Riverside city, Washington County","Riverside city, Washington County",993,503,1.72,0.00,1.72,576.7,292.1
0400000US19,19,Iowa,1600000US1967530,1967530,"Iowa - PLACE - River Sioux CDP, Harrison County","River Sioux CDP, Harrison County",59,32,0.38,0.00,0.38,155.0,84.1
0400000US19,19,Iowa,1600000US1967575,1967575,"Iowa - PLACE - Riverton city, Fremont County","Riverton city, Fremont County",304,131,0.59,0.00,0.59,512.0,220.6
0400000US19,19,Iowa,1600000US1967800,1967800,"Iowa - PLACE - Robins city, Linn County","Robins city, Linn County",3142,1072,5.83,0.01,5.83,539.3,184.0
0400000US19,19,Iowa,1600000US1967890,1967890,"Iowa - PLACE - Rochester CDP, Cedar County","Rochester CDP, Cedar County",133,62,0.98,0.02,0.95,139.7,65.1
0400000US19,19,Iowa,1600000US1968025,1968025,"Iowa - PLACE - Rock Falls city, Cerro Gordo County","Rock Falls city, Cerro Gordo County",155,74,0.21,0.00,0.21,733.3,350.1
0400000US19,19,Iowa,1600000US1968070,1968070,"Iowa - PLACE - Rockford city, Floyd County","Rockford city, Floyd County",860,417,0.63,0.00,0.63,1361.9,660.4
0400000US19,19,Iowa,1600000US1968160,1968160,"Iowa - PLACE - Rock Rapids city, Lyon County","Rock Rapids city, Lyon County",2549,1207,3.96,0.00,3.96,644.2,305.1
0400000US19,19,Iowa,1600000US1968205,1968205,"Iowa - PLACE - Rock Valley city, Sioux County","Rock Valley city, Sioux County",3354,1356,3.27,0.05,3.22,1041.3,421.0
0400000US19,19,Iowa,1600000US1968250,1968250,"Iowa - PLACE - Rockwell city, Cerro Gordo County","Rockwell city, Cerro Gordo County",1039,444,2.98,0.00,2.98,348.4,148.9
0400000US19,19,Iowa,1600000US1968295,1968295,"Iowa - PLACE - Rockwell City city, Calhoun County","Rockwell City city, Calhoun County",1709,916,4.21,0.00,4.21,405.5,217.3
0400000US19,19,Iowa,1600000US1968340,1968340,"Iowa - PLACE - Rodman city, Palo Alto County","Rodman city, Palo Alto County",45,25,0.17,0.00,0.17,264.1,146.7
0400000US19,19,Iowa,1600000US1968385,1968385,"Iowa - PLACE - Rodney city, Monona County","Rodney city, Monona County",60,31,0.16,0.00,0.16,369.4,190.8
0400000US19,19,Iowa,1600000US1968475,1968475,"Iowa - PLACE - Roland city, Story County","Roland city, Story County",1284,534,1.08,0.00,1.08,1185.1,492.8
0400000US19,19,Iowa,1600000US1968520,1968520,"Iowa - PLACE - Rolfe city, Pocahontas County","Rolfe city, Pocahontas County",584,305,1.05,0.00,1.05,556.3,290.5
0400000US19,19,Iowa,1600000US1968565,1968565,"Iowa - PLACE - Rome city, Henry County","Rome city, Henry County",117,54,0.13,0.00,0.13,903.6,417.0
0400000US19,19,Iowa,1600000US1968700,1968700,"Iowa - PLACE - Rose Hill city, Mahaska County","Rose Hill city, Mahaska County",168,85,0.14,0.00,0.14,1230.0,622.3
0400000US19,19,Iowa,1600000US1968800,1968800,"Iowa - PLACE - Roseville CDP, Floyd County","Roseville CDP, Floyd County",49,17,3.69,0.00,3.69,13.3,4.6
0400000US19,19,Iowa,1600000US1968925,1968925,"Iowa - PLACE - Rossie city, Clay County","Rossie city, Clay County",70,29,0.15,0.00,0.15,476.4,197.4
0400000US19,19,Iowa,1600000US1969015,1969015,"Iowa - PLACE - Rowan city, Wright County","Rowan city, Wright County",158,95,0.49,0.00,0.49,323.1,194.3
0400000US19,19,Iowa,1600000US1969060,1969060,"Iowa - PLACE - Rowley city, Buchanan County","Rowley city, Buchanan County",264,116,0.36,0.00,0.36,739.0,324.7
0400000US19,19,Iowa,1600000US1969105,1969105,"Iowa - PLACE - Royal city, Clay County","Royal city, Clay County",446,202,0.30,0.00,0.30,1485.8,672.9
0400000US19,19,Iowa,1600000US1969195,1969195,"Iowa - PLACE - Rudd city, Floyd County","Rudd city, Floyd County",369,187,0.87,0.00,0.87,424.0,214.9
0400000US19,19,Iowa,1600000US1969240,1969240,"Iowa - PLACE - Runnells city, Polk County","Runnells city, Polk County",507,187,0.43,0.00,0.43,1190.1,438.9
0400000US19,19,Iowa,1600000US1969285,1969285,"Iowa - PLACE - Russell city, Lucas County","Russell city, Lucas County",554,250,1.04,0.00,1.04,534.2,241.1
0400000US19,19,Iowa,1600000US1969330,1969330,"Iowa - PLACE - Ruthven city, Palo Alto County","Ruthven city, Palo Alto County",737,364,0.42,0.00,0.42,1760.6,869.6
0400000US19,19,Iowa,1600000US1969375,1969375,"Iowa - PLACE - Rutland city, Humboldt County","Rutland city, Humboldt County",126,66,0.90,0.00,0.90,139.8,73.2
0400000US19,19,Iowa,1600000US1969465,1969465,"Iowa - PLACE - Ryan city, Delaware County","Ryan city, Delaware County",361,171,0.43,0.00,0.43,841.4,398.5
0400000US19,19,Iowa,1600000US1969510,1969510,"Iowa - PLACE - Sabula city, Jackson County","Sabula city, Jackson County",576,321,1.26,0.86,0.40,1425.9,794.7
0400000US19,19,Iowa,1600000US1969645,1969645,"Iowa - PLACE - Sac City city, Sac County","Sac City city, Sac County",2220,1165,4.93,0.07,4.86,456.7,239.7
0400000US19,19,Iowa,1600000US1969690,1969690,"Iowa - PLACE - Sageville city, Dubuque County","Sageville city, Dubuque County",122,57,0.69,0.00,0.69,177.3,82.9
0400000US19,19,Iowa,1600000US1969735,1969735,"Iowa - PLACE - St. Ansgar city, Mitchell County","St. Ansgar city, Mitchell County",1107,506,1.03,0.00,1.03,1073.3,490.6
0400000US19,19,Iowa,1600000US1969780,1969780,"Iowa - PLACE - St. Anthony city, Marshall County","St. Anthony city, Marshall County",102,50,0.56,0.00,0.56,182.0,89.2
0400000US19,19,Iowa,1600000US1969825,1969825,"Iowa - PLACE - St. Benedict CDP, Kossuth County","St. Benedict CDP, Kossuth County",39,21,0.77,0.00,0.77,50.8,27.4
0400000US19,19,Iowa,1600000US1969915,1969915,"Iowa - PLACE - St. Charles city, Madison County","St. Charles city, Madison County",653,270,0.54,0.00,0.54,1215.2,502.5
0400000US19,19,Iowa,1600000US1969960,1969960,"Iowa - PLACE - St. Donatus city, Jackson County","St. Donatus city, Jackson County",135,57,0.37,0.00,0.37,364.2,153.8
0400000US19,19,Iowa,1600000US1970005,1970005,"Iowa - PLACE - St. Joseph CDP, Kossuth County","St. Joseph CDP, Kossuth County",61,23,0.86,0.00,0.86,70.8,26.7
0400000US19,19,Iowa,1600000US1970050,1970050,"Iowa - PLACE - St. Lucas city, Fayette County","St. Lucas city, Fayette County",143,85,0.27,0.00,0.27,537.4,319.4
0400000US19,19,Iowa,1600000US1970095,1970095,"Iowa - PLACE - St. Marys city, Warren County","St. Marys city, Warren County",127,46,0.14,0.00,0.14,910.1,329.6
0400000US19,19,Iowa,1600000US1970140,1970140,"Iowa - PLACE - St. Olaf city, Clayton County","St. Olaf city, Clayton County",108,48,0.24,0.00,0.24,442.4,196.6
0400000US19,19,Iowa,1600000US1970185,1970185,"Iowa - PLACE - St. Paul city, Lee County","St. Paul city, Lee County",129,53,0.38,0.00,0.38,339.8,139.6
0400000US19,19,Iowa,1600000US1970230,1970230,"Iowa - PLACE - Salem city, Henry County","Salem city, Henry County",383,196,0.61,0.00,0.61,627.1,320.9
0400000US19,19,Iowa,1600000US1970320,1970320,"Iowa - PLACE - Salix city, Woodbury County","Salix city, Woodbury County",363,167,1.53,0.01,1.52,239.6,110.2
0400000US19,19,Iowa,1600000US1970410,1970410,"Iowa - PLACE - Sanborn city, O'Brien County","Sanborn city, O'Brien County",1404,614,1.90,0.00,1.90,740.1,323.7
0400000US19,19,Iowa,1600000US1970590,1970590,"Iowa - PLACE - Sandyville city, Warren County","Sandyville city, Warren County",51,28,0.51,0.00,0.51,100.5,55.2
0400000US19,19,Iowa,1600000US1970995,1970995,"Iowa - PLACE - Saylorville CDP, Polk County","Saylorville CDP, Polk County",3301,1331,7.04,0.00,7.04,469.1,189.1
0400000US19,19,Iowa,1600000US1971040,1971040,"Iowa - PLACE - Scarville city, Winnebago County","Scarville city, Winnebago County",72,40,0.08,0.00,0.08,871.5,484.1
0400000US19,19,Iowa,1600000US1971085,1971085,"Iowa - PLACE - Schaller city, Sac County","Schaller city, Sac County",772,341,1.26,0.00,1.26,613.2,270.9
0400000US19,19,Iowa,1600000US1971130,1971130,"Iowa - PLACE - Schleswig city, Crawford County","Schleswig city, Crawford County",882,419,1.31,0.01,1.30,679.5,322.8
0400000US19,19,Iowa,1600000US1971310,1971310,"Iowa - PLACE - Scranton city, Greene County","Scranton city, Greene County",557,267,1.88,0.00,1.88,296.8,142.3
0400000US19,19,Iowa,1600000US1971355,1971355,"Iowa - PLACE - Searsboro city, Poweshiek County","Searsboro city, Poweshiek County",148,77,0.45,0.00,0.45,329.8,171.6
0400000US19,19,Iowa,1600000US1971625,1971625,"Iowa - PLACE - Sergeant Bluff city, Woodbury County","Sergeant Bluff city, Woodbury County",4227,1499,2.11,0.00,2.11,2003.4,710.5
0400000US19,19,Iowa,1600000US1971715,1971715,"Iowa - PLACE - Sexton CDP, Kossuth County","Sexton CDP, Kossuth County",37,19,2.20,0.00,2.20,16.8,8.6
0400000US19,19,Iowa,1600000US1971760,1971760,"Iowa - PLACE - Seymour city, Wayne County","Seymour city, Wayne County",701,348,2.35,0.00,2.35,298.9,148.4
0400000US19,19,Iowa,1600000US1971895,1971895,"Iowa - PLACE - Shambaugh city, Page County","Shambaugh city, Page County",191,90,0.36,0.00,0.36,524.5,247.1
0400000US19,19,Iowa,1600000US1971940,1971940,Iowa - PLACE - Shannon City city,Shannon City city,71,41,0.41,0.00,0.41,172.4,99.5
0400000US19,19,Iowa,1550000US1971940159,1971940159,Iowa - PLACE - Shannon City city - Ringgold County (part),Ringgold County (part),5,3,0.17,0.00,0.17,30.2,18.1
0400000US19,19,Iowa,1550000US1971940175,1971940175,Iowa - PLACE - Shannon City city - Union County (part),Union County (part),66,38,0.25,0.00,0.25,267.7,154.1
0400000US19,19,Iowa,1600000US1972075,1972075,"Iowa - PLACE - Sharpsburg city, Taylor County","Sharpsburg city, Taylor County",89,42,0.37,0.01,0.36,245.6,115.9
0400000US19,19,Iowa,1600000US1972210,1972210,"Iowa - PLACE - Sheffield city, Franklin County","Sheffield city, Franklin County",1172,510,5.58,0.03,5.55,211.1,91.8
0400000US19,19,Iowa,1600000US1972300,1972300,Iowa - PLACE - Shelby city,Shelby city,641,302,1.74,0.00,1.74,367.6,173.2
0400000US19,19,Iowa,1550000US1972300155,1972300155,Iowa - PLACE - Shelby city - Pottawattamie County (part),Pottawattamie County (part),23,8,0.75,0.00,0.75,30.8,10.7
0400000US19,19,Iowa,1550000US1972300165,1972300165,Iowa - PLACE - Shelby city - Shelby County (part),Shelby County (part),618,294,1.00,0.00,1.00,620.1,295.0
0400000US19,19,Iowa,1600000US1972345,1972345,Iowa - PLACE - Sheldahl city,Sheldahl city,319,132,0.84,0.00,0.84,379.4,157.0
0400000US19,19,Iowa,1550000US1972345015,1972345015,Iowa - PLACE - Sheldahl city - Boone County (part),Boone County (part),29,10,0.26,0.00,0.26,113.2,39.1
0400000US19,19,Iowa,1550000US1972345153,1972345153,Iowa - PLACE - Sheldahl city - Polk County (part),Polk County (part),134,59,0.33,0.00,0.33,409.3,180.2
0400000US19,19,Iowa,1550000US1972345169,1972345169,Iowa - PLACE - Sheldahl city - Story County (part),Story County (part),156,63,0.26,0.00,0.26,606.2,244.8
0400000US19,19,Iowa,1600000US1972390,1972390,Iowa - PLACE - Sheldon city,Sheldon city,5188,2365,4.50,0.00,4.50,1153.9,526.0
0400000US19,19,Iowa,1550000US1972390141,1972390141,Iowa - PLACE - Sheldon city - O'Brien County (part),O'Brien County (part),5017,2299,3.82,0.00,3.82,1314.9,602.6
0400000US19,19,Iowa,1550000US1972390167,1972390167,Iowa - PLACE - Sheldon city - Sioux County (part),Sioux County (part),171,66,0.68,0.00,0.68,251.3,97.0
0400000US19,19,Iowa,1600000US1972435,1972435,"Iowa - PLACE - Shell Rock city, Butler County","Shell Rock city, Butler County",1296,588,1.66,0.10,1.56,830.1,376.6
0400000US19,19,Iowa,1600000US1972480,1972480,"Iowa - PLACE - Shellsburg city, Benton County","Shellsburg city, Benton County",983,455,0.77,0.00,0.77,1282.8,593.8
0400000US19,19,Iowa,1600000US1972525,1972525,Iowa - PLACE - Shenandoah city,Shenandoah city,5150,2611,3.75,0.00,3.75,1374.5,696.9
0400000US19,19,Iowa,1550000US1972525071,1972525071,Iowa - PLACE - Shenandoah city - Fremont County (part),Fremont County (part),0,0,0.49,0.00,0.49,0.0,0.0
0400000US19,19,Iowa,1550000US1972525145,1972525145,Iowa - PLACE - Shenandoah city - Page County (part),Page County (part),5150,2611,3.25,0.00,3.25,1582.8,802.5
0400000US19,19,Iowa,1600000US1972660,1972660,"Iowa - PLACE - Sherrill city, Dubuque County","Sherrill city, Dubuque County",177,74,0.13,0.00,0.13,1336.7,558.8
0400000US19,19,Iowa,1600000US1972840,1972840,"Iowa - PLACE - Shueyville city, Johnson County","Shueyville city, Johnson County",577,210,1.79,0.00,1.79,323.1,117.6
0400000US19,19,Iowa,1600000US1972975,1972975,"Iowa - PLACE - Sibley city, Osceola County","Sibley city, Osceola County",2798,1269,1.68,0.00,1.68,1663.0,754.2
0400000US19,19,Iowa,1600000US1973065,1973065,"Iowa - PLACE - Sidney city, Fremont County","Sidney city, Fremont County",1138,514,1.38,0.00,1.38,824.5,372.4
0400000US19,19,Iowa,1600000US1973110,1973110,"Iowa - PLACE - Sigourney city, Keokuk County","Sigourney city, Keokuk County",2059,987,2.18,0.00,2.18,943.2,452.1
0400000US19,19,Iowa,1600000US1973155,1973155,"Iowa - PLACE - Silver City city, Mills County","Silver City city, Mills County",245,116,0.22,0.00,0.22,1126.3,533.3
0400000US19,19,Iowa,1600000US1973290,1973290,"Iowa - PLACE - Sioux Center city, Sioux County","Sioux Center city, Sioux County",7048,2306,6.31,0.00,6.31,1116.2,365.2
0400000US19,19,Iowa,1600000US1973335,1973335,Iowa - PLACE - Sioux City city,Sioux City city,82684,33425,58.49,1.14,57.35,1441.7,582.8
0400000US19,19,Iowa,1550000US1973335149,1973335149,Iowa - PLACE - Sioux City city - Plymouth County (part),Plymouth County (part),6,2,0.03,0.00,0.03,189.4,63.1
0400000US19,19,Iowa,1550000US1973335193,1973335193,Iowa - PLACE - Sioux City city - Woodbury County (part),Woodbury County (part),82678,33423,58.46,1.14,57.32,1442.4,583.1
0400000US19,19,Iowa,1600000US1973425,1973425,"Iowa - PLACE - Sioux Rapids city, Buena Vista County","Sioux Rapids city, Buena Vista County",775,367,0.82,0.00,0.82,941.7,445.9
0400000US19,19,Iowa,1600000US1973515,1973515,"Iowa - PLACE - Slater city, Story County","Slater city, Story County",1489,614,1.26,0.00,1.26,1180.5,486.8
0400000US19,19,Iowa,1600000US1973605,1973605,"Iowa - PLACE - Sloan city, Woodbury County","Sloan city, Woodbury County",973,447,0.62,0.00,0.62,1577.6,724.7
0400000US19,19,Iowa,1600000US1973650,1973650,"Iowa - PLACE - Smithland city, Woodbury County","Smithland city, Woodbury County",224,109,0.37,0.00,0.37,606.5,295.1
0400000US19,19,Iowa,1600000US1973785,1973785,"Iowa - PLACE - Soldier city, Monona County","Soldier city, Monona County",174,111,0.29,0.00,0.29,593.3,378.5
0400000US19,19,Iowa,1600000US1973875,1973875,"Iowa - PLACE - Solon city, Johnson County","Solon city, Johnson County",2037,832,1.39,0.00,1.39,1468.0,599.6
0400000US19,19,Iowa,1600000US1973920,1973920,"Iowa - PLACE - Somers city, Calhoun County","Somers city, Calhoun County",113,68,0.35,0.00,0.35,326.5,196.5
0400000US19,19,Iowa,1600000US1973965,1973965,"Iowa - PLACE - South Amana CDP, Iowa County","South Amana CDP, Iowa County",159,76,1.38,0.00,1.38,114.8,54.9
0400000US19,19,Iowa,1600000US1974055,1974055,"Iowa - PLACE - South English city, Keokuk County","South English city, Keokuk County",212,101,0.30,0.00,0.30,707.2,336.9
0400000US19,19,Iowa,1600000US1974280,1974280,"Iowa - PLACE - Spencer city, Clay County","Spencer city, Clay County",11233,5431,11.18,0.16,11.01,1019.8,493.1
0400000US19,19,Iowa,1600000US1974370,1974370,"Iowa - PLACE - Spillville city, Winneshiek County","Spillville city, Winneshiek County",367,182,0.43,0.01,0.42,868.9,430.9
0400000US19,19,Iowa,1600000US1974415,1974415,"Iowa - PLACE - Spirit Lake city, Dickinson County","Spirit Lake city, Dickinson County",4840,2578,4.65,0.02,4.63,1045.4,556.8
0400000US19,19,Iowa,1600000US1974460,1974460,"Iowa - PLACE - Spragueville city, Jackson County","Spragueville city, Jackson County",81,46,0.67,0.00,0.67,121.5,69.0
0400000US19,19,Iowa,1600000US1974505,1974505,"Iowa - PLACE - Springbrook city, Jackson County","Springbrook city, Jackson County",144,64,0.60,0.00,0.60,240.8,107.0
0400000US19,19,Iowa,1600000US1974685,1974685,"Iowa - PLACE - Spring Hill city, Warren County","Spring Hill city, Warren County",63,30,0.12,0.00,0.12,522.5,248.8
0400000US19,19,Iowa,1600000US1974775,1974775,"Iowa - PLACE - Springville city, Linn County","Springville city, Linn County",1074,462,0.72,0.00,0.72,1498.2,644.5
0400000US19,19,Iowa,1600000US1974820,1974820,"Iowa - PLACE - Stacyville city, Mitchell County","Stacyville city, Mitchell County",494,255,0.54,0.02,0.51,963.1,497.1
0400000US19,19,Iowa,1600000US1974910,1974910,"Iowa - PLACE - Stanhope city, Hamilton County","Stanhope city, Hamilton County",422,209,0.97,0.00,0.97,435.9,215.9
0400000US19,19,Iowa,1600000US1974955,1974955,Iowa - PLACE - Stanley city,Stanley city,125,49,0.24,0.00,0.24,519.4,203.6
0400000US19,19,Iowa,1550000US1974955019,1974955019,Iowa - PLACE - Stanley city - Buchanan County (part),Buchanan County (part),119,48,0.23,0.00,0.23,528.1,213.0
0400000US19,19,Iowa,1550000US1974955065,1974955065,Iowa - PLACE - Stanley city - Fayette County (part),Fayette County (part),6,1,0.02,0.00,0.02,392.3,65.4
0400000US19,19,Iowa,1600000US1975000,1975000,"Iowa - PLACE - Stanton city, Montgomery County","Stanton city, Montgomery County",689,299,0.92,0.00,0.92,752.7,326.6
0400000US19,19,Iowa,1600000US1975045,1975045,"Iowa - PLACE - Stanwood city, Cedar County","Stanwood city, Cedar County",684,295,0.71,0.00,0.71,956.8,412.6
0400000US19,19,Iowa,1600000US1975135,1975135,"Iowa - PLACE - State Center city, Marshall County","State Center city, Marshall County",1468,630,0.98,0.00,0.98,1492.1,640.3
0400000US19,19,Iowa,1600000US1975180,1975180,"Iowa - PLACE - Steamboat Rock city, Hardin County","Steamboat Rock city, Hardin County",310,164,0.54,0.00,0.54,568.9,301.0
0400000US19,19,Iowa,1600000US1975405,1975405,"Iowa - PLACE - Stockport city, Van Buren County","Stockport city, Van Buren County",296,127,1.03,0.00,1.03,288.6,123.8
0400000US19,19,Iowa,1600000US1975450,1975450,"Iowa - PLACE - Stockton city, Muscatine County","Stockton city, Muscatine County",197,76,0.11,0.00,0.11,1813.1,699.5
0400000US19,19,Iowa,1600000US1975540,1975540,"Iowa - PLACE - Stone City CDP, Jones County","Stone City CDP, Jones County",192,93,1.80,0.06,1.75,109.9,53.3
0400000US19,19,Iowa,1600000US1975630,1975630,"Iowa - PLACE - Storm Lake city, Buena Vista County","Storm Lake city, Buena Vista County",10600,3791,4.08,0.00,4.08,2595.1,928.1
0400000US19,19,Iowa,1600000US1975675,1975675,"Iowa - PLACE - Story City city, Story County","Story City city, Story County",3431,1586,2.80,0.00,2.80,1225.0,566.3
0400000US19,19,Iowa,1600000US1975720,1975720,"Iowa - PLACE - Stout city, Grundy County","Stout city, Grundy County",224,84,0.30,0.00,0.30,757.5,284.1
0400000US19,19,Iowa,1600000US1975810,1975810,Iowa - PLACE - Stratford city,Stratford city,743,334,1.91,0.00,1.91,388.6,174.7
0400000US19,19,Iowa,1550000US1975810079,1975810079,Iowa - PLACE - Stratford city - Hamilton County (part),Hamilton County (part),713,322,1.27,0.00,1.27,561.9,253.8
0400000US19,19,Iowa,1550000US1975810187,1975810187,Iowa - PLACE - Stratford city - Webster County (part),Webster County (part),30,12,0.64,0.00,0.64,46.7,18.7
0400000US19,19,Iowa,1600000US1975855,1975855,"Iowa - PLACE - Strawberry Point city, Clayton County","Strawberry Point city, Clayton County",1279,622,2.11,0.00,2.11,605.4,294.4
0400000US19,19,Iowa,1600000US1975945,1975945,"Iowa - PLACE - Struble city, Plymouth County","Struble city, Plymouth County",78,35,0.16,0.00,0.16,501.9,225.2
0400000US19,19,Iowa,1600000US1975990,1975990,Iowa - PLACE - Stuart city,Stuart city,1648,746,2.58,0.00,2.58,639.7,289.6
0400000US19,19,Iowa,1550000US1975990001,1975990001,Iowa - PLACE - Stuart city - Adair County (part),Adair County (part),699,287,1.71,0.00,1.71,409.7,168.2
0400000US19,19,Iowa,1550000US1975990077,1975990077,Iowa - PLACE - Stuart city - Guthrie County (part),Guthrie County (part),949,459,0.87,0.00,0.87,1090.5,527.4
0400000US19,19,Iowa,1600000US1976035,1976035,"Iowa - PLACE - Sully city, Jasper County","Sully city, Jasper County",821,358,0.58,0.00,0.58,1407.6,613.8
0400000US19,19,Iowa,1600000US1976260,1976260,Iowa - PLACE - Sumner city,Sumner city,2028,944,2.53,0.01,2.52,805.1,374.7
0400000US19,19,Iowa,1550000US1976260017,1976260017,Iowa - PLACE - Sumner city - Bremer County (part),Bremer County (part),2006,936,2.45,0.01,2.44,821.6,383.4
0400000US19,19,Iowa,1550000US1976260065,1976260065,Iowa - PLACE - Sumner city - Fayette County (part),Fayette County (part),22,8,0.08,0.00,0.08,283.6,103.1
0400000US19,19,Iowa,1600000US1976415,1976415,"Iowa - PLACE - Sun Valley Lake CDP, Ringgold County","Sun Valley Lake CDP, Ringgold County",161,309,3.07,0.65,2.42,66.6,127.8
0400000US19,19,Iowa,1600000US1976440,1976440,"Iowa - PLACE - Superior city, Dickinson County","Superior city, Dickinson County",130,60,0.41,0.00,0.41,320.6,148.0
0400000US19,19,Iowa,1600000US1976485,1976485,"Iowa - PLACE - Sutherland city, O'Brien County","Sutherland city, O'Brien County",649,353,0.87,0.00,0.87,744.9,405.2
0400000US19,19,Iowa,1600000US1976620,1976620,"Iowa - PLACE - Swaledale city, Cerro Gordo County","Swaledale city, Cerro Gordo County",165,83,0.24,0.00,0.24,674.1,339.1
0400000US19,19,Iowa,1600000US1976665,1976665,"Iowa - PLACE - Swan city, Marion County","Swan city, Marion County",72,31,0.64,0.00,0.64,111.9,48.2
0400000US19,19,Iowa,1600000US1976755,1976755,"Iowa - PLACE - Swea City city, Kossuth County","Swea City city, Kossuth County",536,314,0.74,0.00,0.74,728.1,426.5
0400000US19,19,Iowa,1600000US1976890,1976890,"Iowa - PLACE - Swisher city, Johnson County","Swisher city, Johnson County",879,350,0.82,0.00,0.82,1077.0,428.8
0400000US19,19,Iowa,1600000US1976935,1976935,Iowa - PLACE - Tabor city,Tabor city,1040,451,1.29,0.00,1.29,807.7,350.2
0400000US19,19,Iowa,1550000US1976935071,1976935071,Iowa - PLACE - Tabor city - Fremont County (part),Fremont County (part),956,414,1.21,0.00,1.21,789.2,341.8
0400000US19,19,Iowa,1550000US1976935129,1976935129,Iowa - PLACE - Tabor city - Mills County (part),Mills County (part),84,37,0.08,0.00,0.08,1099.8,484.4
0400000US19,19,Iowa,1600000US1977115,1977115,"Iowa - PLACE - Tama city, Tama County","Tama city, Tama County",2877,1234,3.41,0.15,3.26,882.8,378.7
0400000US19,19,Iowa,1600000US1977340,1977340,"Iowa - PLACE - Templeton city, Carroll County","Templeton city, Carroll County",362,159,0.43,0.00,0.43,847.1,372.1
0400000US19,19,Iowa,1600000US1977430,1977430,"Iowa - PLACE - Tennant city, Shelby County","Tennant city, Shelby County",68,36,0.71,0.00,0.71,95.6,50.6
0400000US19,19,Iowa,1600000US1977520,1977520,"Iowa - PLACE - Terril city, Dickinson County","Terril city, Dickinson County",367,178,0.55,0.00,0.55,672.7,326.3
0400000US19,19,Iowa,1600000US1977565,1977565,"Iowa - PLACE - Thayer city, Union County","Thayer city, Union County",59,29,0.09,0.00,0.09,637.4,313.3
0400000US19,19,Iowa,1600000US1977745,1977745,"Iowa - PLACE - Thompson city, Winnebago County","Thompson city, Winnebago County",502,285,0.88,0.00,0.88,572.3,324.9
0400000US19,19,Iowa,1600000US1977790,1977790,"Iowa - PLACE - Thor city, Humboldt County","Thor city, Humboldt County",186,80,1.00,0.00,1.00,186.4,80.2
0400000US19,19,Iowa,1600000US1977835,1977835,"Iowa - PLACE - Thornburg city, Keokuk County","Thornburg city, Keokuk County",67,29,0.20,0.00,0.20,340.5,147.4
0400000US19,19,Iowa,1600000US1977880,1977880,"Iowa - PLACE - Thornton city, Cerro Gordo County","Thornton city, Cerro Gordo County",422,204,1.25,0.00,1.25,338.5,163.6
0400000US19,19,Iowa,1600000US1977970,1977970,"Iowa - PLACE - Thurman city, Fremont County","Thurman city, Fremont County",229,91,0.56,0.00,0.56,411.7,163.6
0400000US19,19,Iowa,1600000US1978060,1978060,"Iowa - PLACE - Tiffin city, Johnson County","Tiffin city, Johnson County",1947,848,4.14,0.01,4.13,471.2,205.2
0400000US19,19,Iowa,1600000US1978195,1978195,"Iowa - PLACE - Tingley city, Ringgold County","Tingley city, Ringgold County",184,94,0.68,0.00,0.68,272.2,139.1
